Task_name,Participant #,Runtime_mod,Movie_time,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response,Probe Version,Probe Number,Probe Duration
Movie Task-lms,subject_13,-9,85.31875410000794,6.999999999999995,10.0,3.0,3.500000000000002,6.699999999999996,10.0,10.0,4.0,3.0,5.000000000000003,7.400000000000002,9.099999999999993,2.5000000000000004,10.0,7.299999999999992,10.0,14,2,75
Movie Task-lms,subject_13,-9,74.15919780000695,5.999999999999997,8.299999999999995,3.0,3.4000000000000092,3.5000000000000164,8.699999999999989,7.799999999999991,2.499999999999998,2.3000000000000083,9.0,3.4999999999999996,2.0,2.4000000000000012,8.299999999999988,9.199999999999989,9.099999999999989,14,3,60
Movie Task-lms,subject_13,-9,179.7261016999837,3.2999999999999994,9.099999999999985,5.0,9.099999999999987,9.299999999999986,5.6000000000000005,2.9000000000000017,3.5000000000000164,3.0000000000000053,6.999999999999995,5.300000000000002,6.500000000000005,3.400000000000013,4.900000000000011,4.0,2.099999999999999,14,4,165
Movie Task-lms,subject_13,-9,16.974213199981023,3.0000000000000124,9.0,2.4999999999999996,9.0,7.0,5.500000000000009,2.5000000000000155,2.9000000000000052,1.7999999999999985,5.200000000000006,3.8000000000000167,4.000000000000017,3.1999999999999984,5.200000000000003,3.099999999999999,2.3999999999999995,14,5,16.974213199981023_end
Movie Task-summer,subject_13,-9,177.47812359998352,4.299999999999999,8.99999999999999,3.300000000000001,8.399999999999988,5.6000000000000085,6.800000000000004,2.8000000000000123,2.499999999999998,2.700000000000012,5.500000000000012,6.400000000000013,5.3000000000000025,3.4000000000000163,3.6000000000000094,2.4000000000000155,2.799999999999998,9,0,150
Movie Task-summer,subject_13,-9,146.59959559998242,3.100000000000002,8.299999999999999,2.9000000000000123,7.9000000000000075,8.799999999999994,6.999999999999994,3.0,3.300000000000001,2.4999999999999987,5.000000000000002,4.00000000000001,6.900000000000011,2.999999999999999,7.199999999999992,1.7000000000000082,2.9999999999999982,9,1,135
Movie Task-summer,subject_13,-9,113.79027639998822,7.099999999999996,8.499999999999988,2.0,7.0,7.099999999999993,7.89999999999999,5.000000000000014,2.9999999999999982,2.5000000000000013,7.99999999999999,5.499999999999999,7.700000000000005,2.4000000000000012,8.999999999999988,3.000000000000016,1.8999999999999975,9,2,105
Movie Task-summer,subject_13,-9,104.5994896000193,7.499999999999993,10.0,8.400000000000002,6.099999999999998,5.30000000000001,7.000000000000011,2.0,2.0999999999999983,3.9000000000000026,5.3999999999999995,4.500000000000018,2.0,5.500000000000009,8.000000000000007,1.800000000000008,2.800000000000016,9,3,90
Movie Task-summer,subject_13,-9,190.1868289000122,5.599999999999998,9.399999999999988,1.7999999999999985,8.199999999999989,7.6999999999999975,8.099999999999993,1.9999999999999982,2.2999999999999976,2.5999999999999996,4.700000000000017,2.799999999999998,7.69999999999999,2.6000000000000085,3.100000000000001,2.100000000000008,3.0,9,4,180
Movie Task-summer,subject_13,-9,20.223264900007052,6.600000000000005,9.499999999999988,2.7000000000000157,7.799999999999991,7.399999999999995,7.399999999999992,2.1000000000000116,3.0000000000000018,2.9999999999999982,5.200000000000003,5.400000000000016,3.100000000000016,3.6000000000000094,5.300000000000013,1.7999999999999976,1.6999999999999975,9,5,20.223264900007052_end
Movie Task-c4,subject_13,-5,165.95328220000374,2.799999999999999,1.7000000000000002,2.100000000000001,4.500000000000014,6.099999999999997,7.200000000000003,2.900000000000009,1.7999999999999985,1.5999999999999983,5.799999999999998,2.3999999999999977,2.2999999999999994,3.2999999999999994,5.000000000000002,2.1999999999999993,2.4999999999999996,9,0,150
Movie Task-c4,subject_13,-5,146.9838402000023,3.0,9.099999999999987,2.7000000000000015,4.700000000000001,8.0,3.8000000000000167,4.700000000000001,2.6000000000000014,3.0000000000000018,3.9000000000000017,5.600000000000005,5.000000000000011,2.0999999999999974,4.700000000000001,2.4999999999999996,2.899999999999998,9,1,135
Movie Task-c4,subject_13,-5,117.92700389999663,2.899999999999999,8.499999999999995,2.1999999999999993,3.2999999999999994,3.0,1.9000000000000044,2.5000000000000084,2.100000000000001,3.0,6.000000000000011,3.2999999999999985,7.399999999999992,2.8000000000000007,5.300000000000013,2.2000000000000046,1.6999999999999975,9,2,105
Movie Task-c4,subject_13,-5,101.63000710000051,3.6000000000000094,8.1,2.0000000000000044,4.800000000000001,5.899999999999999,6.799999999999996,2.9000000000000017,2.0,1.6999999999999984,2.6000000000000014,4.900000000000002,6.899999999999994,2.6000000000000085,4.900000000000015,1.3999999999999995,2.3999999999999986,9,3,90
Movie Task-c4,subject_13,-5,189.0853444999957,3.699999999999999,8.899999999999988,2.0,6.800000000000008,7.400000000000006,3.3999999999999995,5.0,4.40000000000001,5.900000000000011,4.900000000000018,3.4999999999999996,6.299999999999995,8.900000000000004,5.799999999999999,4.3000000000000025,5.000000000000018,9,4,180
Movie Task-c4,subject_13,-5,13.03364410001086,3.300000000000002,7.900000000000004,2.2999999999999994,2.099999999999999,2.400000000000012,10.0,3.600000000000013,2.3000000000000154,3.400000000000002,2.8000000000000016,5.0,6.100000000000007,8.59999999999999,4.800000000000001,1.5999999999999992,4.300000000000013,9,5,13.03364410001086_end
Movie Task-lms,subject_14,-9,201.4729071000038,4.800000000000018,3.7000000000000095,5.899999999999999,6.499999999999997,2.3000000000000003,3.100000000000016,6.499999999999995,6.0,5.0,5.600000000000012,3.9999999999999987,5.2,2.499999999999998,3.3000000000000163,5.0,8.000000000000004,5,0,135
Movie Task-lms,subject_14,-9,134.52287179999985,5.0,7.100000000000007,3.0,7.500000000000005,3.0,5.400000000000002,4.0,2.800000000000016,1.9000000000000008,5.000000000000011,4.600000000000014,7.299999999999993,5.000000000000014,5.100000000000002,4.60000000000001,5.500000000000009,5,1,105
Movie Task-lms,subject_14,-9,171.93627610000112,3.2999999999999994,9.0,5.8,8.399999999999988,2.0,5.800000000000008,4.800000000000018,3.3999999999999986,3.8000000000000096,4.700000000000001,3.800000000000013,5.2,6.1,5.599999999999998,2.4999999999999987,4.900000000000015,5,2,150
Movie Task-lms,subject_14,-9,165.74903970000014,3.699999999999999,5.0,4.0,3.4000000000000004,2.4999999999999973,3.999999999999999,5.000000000000002,5.000000000000011,6.399999999999999,3.200000000000016,4.700000000000006,4.30000000000001,4.1,5.000000000000011,9.0,5.100000000000017,5,3,150
Movie Task-lms,subject_14,-9,103.46573920000083,5.0,6.999999999999993,6.000000000000007,8.399999999999999,1.0,7.0,4.70000000000001,4.000000000000003,2.0,5.000000000000011,3.500000000000002,5.900000000000004,5.000000000000018,4.199999999999999,3.900000000000006,3.800000000000006,5,4,90
Movie Task-lms,subject_14,-9,12.733479200003785,3.1000000000000125,7.99999999999999,5.100000000000003,7.400000000000009,1.0,1.0,1.0,1.0,3.2000000000000126,5.000000000000014,3.5000000000000004,5.000000000000003,9.0,5.0,2.400000000000012,2.7000000000000006,5,5,12.733479200003785_end
Movie Task-c4,subject_14,6,98.29781709999952,3.0,10.0,4.400000000000017,7.699999999999991,1.0,1.0,3.700000000000013,2.9000000000000052,2.9999999999999982,2.7000000000000015,5.000000000000007,5.4,8.0,4.100000000000001,1.0,3.5000000000000013,0,0,75
Movie Task-c4,subject_14,6,166.6487855000014,3.500000000000002,6.900000000000004,5.499999999999998,7.000000000000007,1.0,1.0,5.100000000000017,3.600000000000006,2.999999999999999,5.0,4.000000000000017,5.000000000000014,7.500000000000009,5.2,3.8000000000000096,3.999999999999999,0,1,150
Movie Task-c4,subject_14,6,114.22444079999696,3.400000000000013,7.199999999999996,3.400000000000013,6.599999999999995,1.0,1.0,4.9,4.600000000000003,4.600000000000007,4.100000000000017,4.000000000000013,5.0,4.100000000000001,4.900000000000015,4.100000000000017,3.500000000000013,0,2,105
Movie Task-c4,subject_14,6,116.99271549999685,3.6000000000000005,4.900000000000004,5.300000000000006,6.200000000000006,1.0,1.0,7.100000000000003,3.100000000000016,3.700000000000013,7.400000000000009,3.1000000000000054,6.599999999999996,7.199999999999994,3.400000000000013,8.2,3.900000000000006,0,3,105
Movie Task-c4,subject_14,6,144.5148829000027,4.800000000000018,4.30000000000001,5.899999999999998,6.699999999999996,1.0,1.0,2.0,5.6000000000000085,5.3000000000000025,5.0,4.1,4.000000000000006,6.899999999999997,2.2999999999999994,6.800000000000008,4.70000000000001,0,4,135
Movie Task-c4,subject_14,6,21.8323098999972,3.200000000000001,5.0,7.000000000000007,8.0,1.0,1.0,4.1,2.0,3.400000000000002,3.899999999999999,4.200000000000006,5.0,6.499999999999996,3.0,6.700000000000008,4.10000000000001,0,5,21.8323098999972_end
Movie Task-summer,subject_14,14,150.95637970000098,4.0,5.000000000000007,5.499999999999999,6.400000000000013,1.0,1.0,9.0,3.000000000000001,4.7000000000000135,4.100000000000014,3.4000000000000012,5.000000000000014,5.799999999999998,6.000000000000007,5.000000000000003,6.199999999999996,5,0,135
Movie Task-summer,subject_14,14,114.79101299999456,4.000000000000003,8.09999999999999,3.5999999999999988,5.500000000000001,2.9000000000000052,5.800000000000008,1.0,3.4000000000000012,3.1999999999999984,3.900000000000006,3.500000000000013,6.10000000000001,8.0,7.799999999999992,2.4000000000000012,4.500000000000007,5,1,105
Movie Task-summer,subject_14,14,163.84656350000296,3.899999999999999,10.0,2.999999999999999,7.30000000000001,1.0,7.000000000000011,2.899999999999999,3.4000000000000057,2.899999999999999,4.500000000000014,3.099999999999999,4.0,5.000000000000003,10.0,1.0,1.8999999999999992,5,2,150
Movie Task-summer,subject_14,14,177.17423620000045,2.4000000000000004,10.0,5.3,6.099999999999998,1.0,7.499999999999994,3.1000000000000054,3.0,3.400000000000002,4.800000000000018,4.400000000000017,3.8000000000000025,9.0,7.500000000000002,1.0,6.800000000000011,5,3,150
Movie Task-summer,subject_14,14,98.644260699999,7.0,10.0,5.6,6.199999999999997,1.0,6.999999999999993,3.3000000000000056,3.500000000000013,1.0,4.400000000000003,2.6000000000000014,3.5999999999999996,8.199999999999992,1.0,1.0,3.3000000000000127,5,4,90
Movie Task-summer,subject_14,14,8.157371799999964,3.0,8.099999999999993,7.800000000000008,6.500000000000002,1.0,5.0,3.899999999999999,5.000000000000018,3.3999999999999986,3.0,3.200000000000016,3.0,8.0,2.400000000000012,3.300000000000002,6.000000000000007,5,5,8.157371799999964_end
Movie Task-c4,subject_19,6,207.7084063999937,5.5,1.0,1.0,1.0,1.0,1.0,1.0,4.600000000000003,1.0,6.000000000000011,9.0,1.0,6.099999999999998,7.9,10.0,1.0,4,0,150
Movie Task-c4,subject_19,6,159.71025849998114,1.0,3.0,1.0,5.6,1.0,1.0,1.0,1.0,6.199999999999999,7.799999999999993,1.0,1.0,1.0,9.0,4.800000000000014,5.100000000000001,4,1,150
Movie Task-c4,subject_19,6,114.79030829999829,1.0,6.400000000000009,7.399999999999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.899999999999997,8.59999999999999,8.399999999999988,1.0,1.0,7.5999999999999925,4,2,105
Movie Task-c4,subject_19,6,132.27146440002252,1.0,1.0,1.0,1.0,1.0,3.4999999999999987,1.0,1.0,2.0,1.0,5.000000000000014,5.200000000000006,1.0,5.2,1.0,1.0000000000000002,4,3,120
Movie Task-c4,subject_19,6,128.25170200000866,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.000000000000007,1.0,1.0,5.100000000000001,1.0,1.0,4,4,120
Movie Task-c4,subject_19,6,6.052652100013802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,5.000000000000002,1.0,1.0,4,5,6.052652100013802_end
Movie Task-lms,subject_19,5,141.29845860000933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.000000000000018,1.0,1.0,6,0,120
Movie Task-lms,subject_19,5,145.04971980000846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.000000000000003,1.0,1.0,5.000000000000002,1.0,1.0,6,1,135
Movie Task-lms,subject_19,5,127.81749750001472,10.0,10.0,9.100000000000003,1.0,1.0,1.0,1.0,5.000000000000002,8.300000000000006,8.099999999999989,1.0,9.0,6.0,10.0,6.800000000000008,7.999999999999992,6,2,120
Movie Task-lms,subject_19,5,112.15570919998572,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.000000000000001,1.0,1.0,4.800000000000002,1.0,1.0,6,3,105
Movie Task-lms,subject_19,5,149.86880730002304,2.0,1.0,10.0,3.100000000000001,7.099999999999994,3.0,1.0,2.0,9.0,4.0,7.0,5.0,6.0,5.300000000000001,6.1999999999999975,4.0,6,4,135
Movie Task-lms,subject_19,5,8.202361899981042,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.000000000000001,6.199999999999996,5.0,1.9000000000000044,7.6000000000000085,1.0,1.0,6,5,8.202361899981042_end
Movie Task-summer,subject_19,13,153.04063570001745,2.599999999999998,6.000000000000014,1.0,1.0,1.0,1.0,1.500000000000015,1.0,1.0,1.0,2.6,1.0,1.0,4.9,3.000000000000016,1.0,5,0,135
Movie Task-summer,subject_19,13,115.82589300000109,4.100000000000003,6.099999999999998,9.0,6.599999999999997,1.0,10.0,1.0,4.500000000000002,7.599999999999998,3.4000000000000004,1.0,10.0,1.0,10.0,1.0,1.0,5,1,105
Movie Task-summer,subject_19,13,158.9598498000123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.000000000000014,1.0,1.0,5.0,1.0,1.0,5,2,150
Movie Task-summer,subject_19,13,157.25770259997807,3.8999999999999986,1.0,1.0,1.0,1.0,1.0,6.6999999999999975,1.0,1.0,1.0,7.000000000000007,2.9000000000000052,1.0,1.0,10.0,1.0,5,3,150
Movie Task-summer,subject_19,13,102.53050319998874,4.40000000000001,10.0,1.0,9.0,1.800000000000008,1.0,1.0,1.0999999999999985,5.500000000000002,1.0,4.7000000000000135,10.0,10.0,10.0,4.800000000000007,1.0,5,4,90
Movie Task-summer,subject_19,13,9.450519400008488,1.0,1.0,1.0,1.0,1.0,2.800000000000005,1.0,1.0,1.0,1.0,1.0,1.0,8.199999999999992,10.0,1.0,1.0,5,5,9.450519400008488_end
Movie Task-c4,subject_20,11,198.72567689995049,4.000000000000017,8.399999999999991,5.000000000000014,6.399999999999995,8.200000000000003,5.999999999999998,6.399999999999996,1.0,4.700000000000006,2.000000000000008,4.0,4.500000000000011,3.0,7.0,6.0,6.800000000000008,5,0,135
Movie Task-c4,subject_20,11,123.98204450000776,6.400000000000006,6.499999999999995,10.0,6.100000000000007,8.0,4.100000000000003,5.100000000000003,1.0,6.799999999999995,1.0,4.00000000000001,3.7000000000000015,8.499999999999991,4.70000000000001,8.299999999999992,7.099999999999995,5,1,105
Movie Task-c4,subject_20,11,162.37970059999498,4.300000000000013,8.300000000000002,6.599999999999997,5.8,6.800000000000008,8.0,9.199999999999996,5.500000000000016,4.0,4.400000000000001,3.699999999999999,4.7000000000000135,6.100000000000014,4.300000000000013,6.800000000000011,8.899999999999993,5,2,150
Movie Task-c4,subject_20,11,158.71038209996186,4.9,7.199999999999994,6.799999999999996,7.6000000000000085,8.699999999999989,3.7000000000000166,6.6000000000000085,3.600000000000013,4.800000000000002,2.700000000000005,4.600000000000007,5.499999999999999,8.0,3.5000000000000013,5.400000000000002,3.7000000000000095,5,3,150
Movie Task-c4,subject_20,11,97.09323050000239,6.199999999999998,7.0,3.900000000000006,5.3,7.499999999999995,8.600000000000005,3.9000000000000026,6.100000000000014,7.500000000000005,4.400000000000017,4.5000000000000036,3.999999999999999,8.400000000000006,5.000000000000011,7.399999999999994,6.6000000000000085,5,4,90
Movie Task-c4,subject_20,11,4.9845003000227734,3.099999999999999,7.699999999999991,6.499999999999996,6.599999999999996,4.200000000000002,6.600000000000005,4.800000000000003,3.8000000000000007,4.500000000000007,2.300000000000001,4.700000000000003,4.700000000000003,3.1999999999999993,6.100000000000007,5.9000000000000075,1.0,5,5,4.9845003000227734_end
Movie Task-lms,subject_20,-10,182.04885490000015,3.0000000000000124,3.800000000000013,2.3999999999999995,8.200000000000003,7.499999999999994,4.600000000000014,10.0,2.500000000000005,5.000000000000011,3.6000000000000014,8.200000000000006,7.600000000000005,4.500000000000002,3.699999999999999,7.200000000000006,7.799999999999994,15,0,165
Movie Task-lms,subject_20,-10,98.36284179997165,7.400000000000002,4.000000000000002,6.000000000000014,7.300000000000006,5.3,5.799999999999998,7.700000000000005,4.600000000000002,4.600000000000003,1.0,6.700000000000008,5.1,8.0,8.100000000000007,7.400000000000009,4.800000000000002,15,1,90
Movie Task-lms,subject_20,-10,81.26641399995424,3.8000000000000025,5.000000000000011,3.9000000000000132,7.500000000000005,5.100000000000007,5.300000000000002,6.9999999999999964,4.100000000000003,5.2,1.0,4.1,3.8000000000000167,7.699999999999994,6.999999999999993,7.0000000000000036,6.299999999999998,15,2,75
Movie Task-lms,subject_20,-10,187.3502305999864,6.100000000000014,4.200000000000006,2.699999999999999,6.900000000000004,7.0000000000000036,3.9000000000000097,9.099999999999985,3.0,7.10000000000001,1.0,5.000000000000001,7.199999999999993,7.899999999999993,8.299999999999995,10.0,5.6000000000000005,15,3,180
Movie Task-lms,subject_20,-10,127.00183940003626,3.900000000000001,8.600000000000005,4.500000000000002,8.000000000000007,5.200000000000002,4.500000000000018,4.400000000000003,1.9999999999999991,5.300000000000001,1.0,7.10000000000001,3.099999999999999,7.100000000000003,5.999999999999999,8.0,6.400000000000009,15,4,120
Movie Task-lms,subject_20,-10,3.8462148999678902,4.100000000000003,7.599999999999994,4.500000000000002,6.800000000000008,7.500000000000005,7.799999999999994,6.699999999999995,2.5000000000000004,5.2,1.0,4.900000000000011,5.2,6.699999999999995,6.900000000000011,7.0,8.999999999999996,15,5,3.8462148999678902_end
Movie Task-summer,subject_20,14,142.7850349000073,2.799999999999998,8.0,2.900000000000016,8.0,7.400000000000002,5.000000000000007,4.100000000000001,3.4999999999999987,5.800000000000015,1.0,5.9000000000000075,7.099999999999996,7.699999999999994,5.200000000000002,5.899999999999998,5.3,6,0,120
Movie Task-summer,subject_20,14,141.01224999997066,4.900000000000011,7.400000000000006,4.800000000000003,6.899999999999996,5.100000000000001,6.999999999999993,3.5999999999999996,2.5999999999999988,5.900000000000011,3.0,5.000000000000007,3.3999999999999986,7.69999999999999,8.499999999999991,6.800000000000001,7.299999999999995,6,1,135
